2007,3813,0,0,0,0,0.67,0.68,0.67,0.48,0.37,0.31,0.36,0.42,0.5
2007,3814,0,0,0,0,0.48,0.53,0,0,0,0,0,0,0.51
2007,3815,0,0,0,0,0.5600000000000001,0,0,0,0,0,0,0,0.5600000000000001
2007,3816,0,0,0,0,0.62,0.6,0,0,0,0,0,0,0.61
2007,3817,0,0,0,0,0.66,0.66,0.7,0.5600000000000001,0.41,0.37,0.38,0.43,0.52
2007,3818,0,0,0,0,0.6,0,0,0.48,0.54,0,0,0,0.54
2007,3902,2,0,0,0,0,2.6,0,0,0,0,0,0,2.3
2007,4001,0.61,0.59,0.59,0.46,0.57,0.62,0.73,0.59,0.71,0.79,0.77,0.57,0.63
2007,4101,1.23,1.32,1.3,1.54,1.63,1.34,1.37,1.25,1.17,1.43,1.2,1.09,1.32
2007,4201,1.36,0.89,0.6899999999999999,1.06,1.04,0.86,0.63,0.6899999999999999,0.8100000000000001,1.27,1.11,1.19,0.97
2007,4301,0.8100000000000001,0.6899999999999999,0.73,0.75,0.87,0.75,0.68,0.76,0.66,0.66,0.5600000000000001,0.54,0.71
2007,4401,2.93,0,0,0,0,3.1,0,0,0,0,0,0,3.02
2007,4501,1.74,2.13,1.85,1.84,1.72,1.22,1.31,1.84,1.41,1.22,1.36,1.45,1.59
2007,4802,1.22,0.83,0.86,0.77,0.77,1.72,1.01,1.29,1.5,1.47,1.2,1,1.14
2007,4805,0,1.07,0,0,0,0,0,0,0,0,0,0,1.07
2007,4901,1.77,0,0,0,0,1.7,0,0,0,0,0,0,1.74
2007,4902,1.7,0,0,0,0,0,0,0,0,0,0,0,1.7
2007,4903,0,0,0,0,0,1.7,0,0,0,0,0,0,1.7
2007,5001,1.4,1.32,1.1,1.12,1.4,1.63,1.27,1.22,1.52,1.28,1.36,1.26,1.32
2007,5201,0.66,0.65,0.75,0.75,0.6899999999999999,0.68,0.68,0.74,0.82,1.06,1.24,1.38,0.84
2007,5202,0,0,0,0,0,0,0,0,0,0,0,1.19,1.19
2007,5301,0.53,0.6,0.73,0.7,0.83,0.74,0.62,0.5600000000000001,0.48,0.4,0.38,0.42,0.58
2007,5401,0.46,0.46,0.48,0.45,0.5600000000000001,0.7,0.4,0.43,0.51,0.58,0.52,0.45,0.5
2007,5402,1.13,1.23,1.22,0,0,0,2.31,0,0,0,0,0,1.47
2007,5403,0.68,1.09,1.03,0.7,0.54,0.55,0.54,0.66,0.63,0.66,0.58,0.46,0.68
2007,5404,0.24,0.55,0.77,0.8100000000000001,0,0,0,0,0,0,0,0,0.59
2007,7204,0.86,0.9,0,0,0,0,0,0,0,0,0,0,0.88
2007,7215,1.29,1.3,0,0,0,0,0,0,0,0,1.56,0.73,1.22
2007,7222,0,0,0,0,0,0,0,0,0,0,0.71,0.68,0.7
2007,7301,0,0,0,0,0,1.1,0,0,0,0,0,0,1.1
